Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2011-09-13,76,56,66.0,54.5,60.0,29.23,8.25,758.0,0.0,77.14285714285714,57.42857142857143,67.92857142857143,56.142857142857146,61.0,29.300714285714285,8.671428571428573,766.0,0.0145,79.42857142857143,60.285714285714285,70.42857142857143,57.892857142857146,62.964285714285715,29.295000000000005,9.071428571428571,775.5,0.015749999999999938
2011-09-14,60,47,53.5,44.0,50.0,29.43,7.3,755.0,0.0415,75.71428571428571,56.714285714285715,66.64285714285714,55.714285714285715,60.357142857142854,29.298571428571428,7.992857142857143,763.2857142857143,0.02042857142857143,77.42857142857143,59.0,68.78571428571429,56.464285714285715,61.642857142857146,29.307142857142853,9.032142857142857,772.7857142857143,0.016857142857142793
2011-09-15,60,42,51.5,35.5,44.5,29.64,8.75,752.0,0.0,73.57142857142857,54.57142857142857,64.42857142857143,53.142857142857146,58.285714285714285,29.34,7.200000000000001,760.5714285714286,0.015928571428571427,75.0,56.92857142857143,66.53571428571429,53.964285714285715,59.464285714285715,29.336428571428574,9.221428571428572,770.0714285714286,0.016857142857142793
2011-09-16,59,46,53.0,39.0,47.0,29.619999999999997,3.5,748.0,0.0,71.71428571428571,52.57142857142857,62.42857142857143,50.07142857142857,56.07142857142857,29.392142857142858,6.507142857142857,757.5714285714286,0.006642857142857143,72.5,54.785714285714285,64.21428571428571,51.82142857142857,57.535714285714285,29.365714285714287,8.971428571428572,767.2142857142857,0.01671428571428565
2011-09-17,69,50,60.0,44.5,52.0,29.560000000000002,9.25,745.0,0.0,70.42857142857143,51.714285714285715,61.42857142857143,47.92857142857143,54.57142857142857,29.427142857142858,7.464285714285714,754.5714285714286,0.005928571428571429,71.07142857142857,53.42857142857143,62.857142857142854,50.17857142857143,56.17857142857143,29.392500000000002,9.207142857142857,764.3571428571429,0.01064285714285708
2011-09-18,66,55,60.5,54.5,57.0,29.375,8.75,741.0,0.385,68.0,51.42857142857143,59.92857142857143,47.285714285714285,53.642857142857146,29.437857142857144,7.985714285714287,751.4285714285714,0.06092857142857143,70.5,53.214285714285715,62.42857142857143,50.17857142857143,55.92857142857143,29.400357142857143,9.010714285714286,761.4285714285714,0.03799999999999994
2011-09-19,69,54,62.0,58.0,60.0,29.27,5.8,739.0,0.32499999999999996,65.57142857142857,50.0,58.07142857142857,47.142857142857146,52.92857142857143,29.446428571428573,7.371428571428572,748.2857142857143,0.10735714285714285,70.64285714285714,53.357142857142854,62.607142857142854,51.07142857142857,56.464285714285715,29.390357142857145,8.303571428571429,758.5,0.06092857142857137
2011-09-20,75,49,63.0,54.0,58.0,29.295,6.699999999999999,736.0,0.005,65.42857142857143,49.0,57.642857142857146,47.07142857142857,52.642857142857146,29.455714285714286,7.1499999999999995,745.1428571428571,0.10807142857142857,71.28571428571429,53.214285714285715,62.785714285714285,51.607142857142854,56.82142857142857,29.378214285714286,7.9107142857142865,755.5714285714286,0.06128571428571422
2011-09-21,72,56,64.5,49.0,56.0,29.259999999999998,10.65,733.0,0.0045000000000000005,67.14285714285714,50.285714285714285,59.214285714285715,47.785714285714285,53.5,29.43142857142857,7.628571428571429,742.0,0.10278571428571427,71.42857142857143,53.5,62.92857142857143,51.75,56.92857142857143,29.365000000000002,7.810714285714285,752.6428571428571,0.06160714285714279
2011-09-22,64,51,58.0,47.0,52.0,29.39,7.050000000000001,730.0,0.0,67.71428571428571,51.57142857142857,60.142857142857146,49.42857142857143,54.57142857142857,29.395714285714288,7.385714285714286,738.8571428571429,0.10278571428571427,70.64285714285714,53.07142857142857,62.285714285714285,51.285714285714285,56.42857142857143,29.36785714285714,7.292857142857143,749.7142857142857,0.05935714285714279
2011-09-23,62,48,55.0,45.0,50.0,29.354999999999997,6.7,728.0,0.01,68.14285714285714,51.857142857142854,60.42857142857143,50.285714285714285,55.0,29.357857142857142,7.842857142857143,736.0,0.1042142857142857,69.92857142857143,52.214285714285715,61.42857142857143,50.17857142857143,55.535714285714285,29.375,7.175,746.7857142857143,0.05542857142857136
2011-09-24,63,51,57.0,48.5,51.5,29.285,4.949999999999999,725.0,0.10500000000000001,67.28571428571429,52.0,60.0,50.857142857142854,54.92857142857143,29.318571428571428,7.228571428571429,733.1428571428571,0.11921428571428572,68.85714285714286,51.857142857142854,60.714285714285715,49.392857142857146,54.75,29.37285714285714,7.346428571428571,743.8571428571429,0.06257142857142851
2011-09-25,65,51,58.5,53.0,55.0,29.155,5.65,722.0,0.155,67.14285714285714,51.42857142857143,59.714285714285715,50.642857142857146,54.642857142857146,29.287142857142857,6.785714285714285,730.4285714285714,0.08635714285714287,67.57142857142857,51.42857142857143,59.82142857142857,48.964285714285715,54.142857142857146,29.3625,7.385714285714286,740.9285714285714,0.07364285714285708
2011-09-26,63,53,57.5,50.5,53.0,28.950000000000003,13.9,719.0,1.055,66.28571428571429,51.285714285714285,59.07142857142857,49.57142857142857,53.642857142857146,29.24142857142857,7.942857142857142,727.5714285714286,0.19064285714285714,65.92857142857143,50.642857142857146,58.57142857142857,48.357142857142854,53.285714285714285,29.34392857142857,7.6571428571428575,737.9285714285714,0.14899999999999994
2011-09-27,63,54,59.0,53.0,55.0,29.025,7.7,717.0,0.28,64.57142857142857,52.0,58.5,49.42857142857143,53.214285714285715,29.202857142857145,8.085714285714285,724.8571428571429,0.22992857142857145,65.0,50.5,58.07142857142857,48.25,52.92857142857143,29.32928571428571,7.617857142857142,735.0,0.1689999999999999
2011-09-28,64,53,58.5,54.0,55.0,29.095,6.85,714.0,0.46,63.42857142857143,51.57142857142857,57.642857142857146,50.142857142857146,53.07142857142857,29.17928571428572,7.542857142857144,722.1428571428571,0.295,65.28571428571429,50.92857142857143,58.42857142857143,48.964285714285715,53.285714285714285,29.305357142857144,7.5857142857142845,732.0714285714286,0.19889285714285707
2011-09-29,66,49,58.5,50.5,53.5,29.005000000000003,13.1,711.0,0.075,63.714285714285715,51.285714285714285,57.714285714285715,50.642857142857146,53.285714285714285,29.124285714285715,8.407142857142857,719.4285714285714,0.3057142857142857,65.71428571428571,51.42857142857143,58.92857142857143,50.035714285714285,53.92857142857143,29.259999999999998,7.896428571428571,729.1428571428571,0.2042499999999999
2011-09-30,58,45,52.0,41.5,47.0,29.345,15.65,708.0,0.13,63.142857142857146,50.857142857142854,57.285714285714285,50.142857142857146,52.857142857142854,29.122857142857146,9.685714285714285,716.5714285714286,0.3228571428571429,65.64285714285714,51.357142857142854,58.857142857142854,50.214285714285715,53.92857142857143,29.24035714285714,8.764285714285714,726.2857142857143,0.2135357142857142
2011-10-01,56,42,49.5,40.0,45.0,29.560000000000002,10.75,706.0,0.003,62.142857142857146,49.57142857142857,56.214285714285715,48.92857142857143,51.92857142857143,29.16214285714286,10.514285714285714,713.8571428571429,0.30828571428571433,64.71428571428571,50.785714285714285,58.107142857142854,49.892857142857146,53.42857142857143,29.24035714285714,8.87142857142857,723.5,0.2137499999999999
2011-10-02,66,41,53.5,38.5,46.0,29.505,5.0,703.0,0.0,62.285714285714285,48.142857142857146,55.5,46.857142857142854,50.642857142857146,29.212142857142858,10.421428571428569,711.1428571428571,0.28614285714285714,64.71428571428571,49.785714285714285,57.607142857142854,48.75,52.642857142857146,29.249642857142856,8.603571428571428,720.7857142857143,0.18624999999999994
2011-10-03,70,44,57.5,44.5,50.0,29.509999999999998,4.55,700.0,0.0,63.285714285714285,46.857142857142854,55.5,46.0,50.214285714285715,29.292142857142856,9.085714285714285,708.4285714285714,0.13542857142857143,64.78571428571429,49.07142857142857,57.285714285714285,47.785714285714285,51.92857142857143,29.266785714285714,8.514285714285714,718.0,0.1630357142857142
2011-10-04,76,43,60.0,47.0,52.5,29.549999999999997,2.0,697.0,0.0,65.14285714285714,45.285714285714285,55.642857142857146,45.142857142857146,49.857142857142854,29.367142857142856,8.27142857142857,705.5714285714286,0.09542857142857143,64.85714285714286,48.642857142857146,57.07142857142857,47.285714285714285,51.535714285714285,29.284999999999997,8.178571428571429,715.2142857142857,0.16267857142857137
2011-10-05,80,49,65.5,47.5,55.0,29.52,3.05,694.0,0.0,67.42857142857143,44.714285714285715,56.642857142857146,44.214285714285715,49.857142857142854,29.42785714285714,7.728571428571428,702.7142857142857,0.029714285714285717,65.42857142857143,48.142857142857146,57.142857142857146,47.17857142857143,51.464285714285715,29.303571428571427,7.635714285714286,712.4285714285714,0.16235714285714278
2011-10-06,81,50,67.5,50.5,58.0,29.535,4.6,691.0,0.0,69.57142857142857,44.857142857142854,57.92857142857143,44.214285714285715,50.5,29.503571428571426,6.514285714285714,699.8571428571429,0.019,66.64285714285714,48.07142857142857,57.82142857142857,47.42857142857143,51.892857142857146,29.31392857142857,7.4607142857142845,709.6428571428571,0.16235714285714278
2011-10-07,84,54,70.5,52.0,59.0,29.555,7.25,689.0,0.0,73.28571428571429,46.142857142857146,60.57142857142857,45.714285714285715,52.214285714285715,29.533571428571427,5.314285714285714,697.1428571428571,0.0004285714285714286,68.21428571428571,48.5,58.92857142857143,47.92857142857143,52.535714285714285,29.328214285714285,7.5,706.8571428571429,0.16164285714285706
2011-10-08,82,54,70.0,53.5,60.0,29.59,7.25,686.0,0.0,77.0,47.857142857142854,63.5,47.642857142857146,54.357142857142854,29.537857142857142,4.814285714285714,694.2857142857143,0.0,69.57142857142857,48.714285714285715,59.857142857142854,48.285714285714285,53.142857142857146,29.35,7.664285714285714,704.0714285714286,0.15414285714285708
2011-10-09,80,52,67.0,51.0,58.0,29.585,3.8,683.0,0.0,79.0,49.42857142857143,65.42857142857143,49.42857142857143,56.07142857142857,29.549285714285713,4.642857142857143,691.4285714285714,0.0,70.64285714285714,48.785714285714285,60.464285714285715,48.142857142857146,53.357142857142854,29.380714285714284,7.532142857142857,701.2857142857143,0.1430714285714285
2011-10-10,77,54,66.5,50.0,57.5,29.42,6.2,681.0,0.0,80.0,50.857142857142854,66.71428571428571,50.214285714285715,57.142857142857146,29.53642857142857,4.878571428571428,688.7142857142857,0.0,71.64285714285714,48.857142857142854,61.107142857142854,48.107142857142854,53.67857142857143,29.414285714285715,6.982142857142857,698.5714285714286,0.06771428571428566
2011-10-11,79,57,68.0,53.0,59.5,29.259999999999998,4.75,678.0,0.0,80.42857142857143,52.857142857142854,67.85714285714286,51.07142857142857,58.142857142857146,29.495,5.271428571428571,686.0,0.0,72.78571428571429,49.07142857142857,61.75,48.107142857142854,54.0,29.431071428571432,6.771428571428571,695.7857142857143,0.047714285714285654
2011-10-12,78,55,67.0,51.5,58.0,29.055,7.449999999999999,675.0,0.0,80.14285714285714,53.714285714285715,68.07142857142857,51.642857142857146,58.57142857142857,29.428571428571427,5.8999999999999995,683.2857142857143,0.0,73.78571428571429,49.214285714285715,62.357142857142854,47.92857142857143,54.214285714285715,29.428214285714287,6.814285714285715,693.0,0.014857142857142795
2011-10-13,66,52,58.5,55.0,57.5,28.84,6.5,672.0,0.385,78.0,54.0,66.78571428571429,52.285714285714285,58.5,29.32928571428571,6.171428571428572,680.5714285714286,0.055,73.78571428571429,49.42857142857143,62.357142857142854,48.25,54.5,29.416428571428572,6.3428571428571425,690.2142857142857,0.036999999999999936
2011-10-14,62,48,55.0,41.0,48.0,28.935,15.45,669.0,0.0,74.85714285714286,53.142857142857146,64.57142857142857,50.714285714285715,56.92857142857143,29.240714285714287,7.3428571428571425,677.7142857142857,0.055,74.07142857142857,49.642857142857146,62.57142857142857,48.214285714285715,54.57142857142857,29.38714285714286,6.328571428571429,687.4285714285714,0.027714285714285653
2011-10-15,62,47,54.5,36.0,46.0,29.14,15.2,667.0,0.0,72.0,52.142857142857146,62.357142857142854,48.214285714285715,54.92857142857143,29.176428571428573,8.47857142857143,675.0,0.055,74.5,50.0,62.92857142857143,47.92857142857143,54.642857142857146,29.357142857142858,6.646428571428571,684.6428571428571,0.027499999999999938
2011-10-16,62,46,54.0,39.0,46.0,29.115,8.3,664.0,0.14500000000000002,69.42857142857143,51.285714285714285,60.5,46.5,53.214285714285715,29.10928571428571,9.12142857142857,672.2857142857143,0.07571428571428572,74.21428571428571,50.357142857142854,62.964285714285715,47.964285714285715,54.642857142857146,29.329285714285714,6.882142857142858,681.8571428571429,0.0378571428571428
2011-10-17,59,40,49.5,33.0,42.0,29.145,10.850000000000001,661.0,0.0,66.85714285714286,49.285714285714285,58.07142857142857,44.07142857142857,51.0,29.07,9.785714285714286,669.4285714285714,0.07571428571428572,73.42857142857143,50.07142857142857,62.392857142857146,47.142857142857146,54.07142857142857,29.303214285714283,7.332142857142856,679.0714285714286,0.0378571428571428
2011-10-18,54,40,47.5,37.5,43.0,29.119999999999997,7.85,659.0,0.04,63.285714285714285,46.857142857142854,55.142857142857146,41.857142857142854,48.642857142857146,29.05,10.228571428571428,666.7142857142857,0.08142857142857143,71.85714285714286,49.857142857142854,61.5,46.464285714285715,53.392857142857146,29.2725,7.75,676.3571428571429,0.040714285714285654
2011-10-19,49,44,47.0,40.5,44.0,28.95,18.95,656.0,0.845,59.142857142857146,45.285714285714285,52.285714285714285,40.285714285714285,46.642857142857146,29.035,11.87142857142857,664.0,0.20214285714285715,69.64285714285714,49.5,60.17857142857143,45.964285714285715,52.607142857142854,29.231785714285714,8.885714285714284,673.6428571428571,0.1010714285714285
2011-10-20,47,42,44.5,37.5,42.0,29.025,15.5,653.0,0.07500000000000001,56.42857142857143,43.857142857142854,50.285714285714285,37.785714285714285,44.42857142857143,29.06142857142857,13.157142857142857,661.2857142857143,0.15785714285714286,67.21428571428571,48.92857142857143,58.535714285714285,45.035714285714285,51.464285714285715,29.195357142857144,9.664285714285715,670.9285714285714,0.10642857142857136
2011-10-21,55,37,46.5,34.0,41.0,29.355,5.550000000000001,650.0,0.0,55.42857142857143,42.285714285714285,49.07142857142857,36.785714285714285,43.42857142857143,29.12142857142857,11.742857142857142,658.5714285714286,0.15785714285714286,65.14285714285714,47.714285714285715,56.82142857142857,43.75,50.17857142857143,29.181071428571432,9.542857142857143,668.1428571428571,0.10642857142857136
2011-10-22,66,34,51.0,37.0,44.5,29.315,3.8,648.0,0.0,56.0,40.42857142857143,48.57142857142857,36.92857142857143,43.214285714285715,29.14642857142857,10.114285714285716,655.8571428571429,0.15785714285714286,64.0,46.285714285714285,55.464285714285715,42.57142857142857,49.07142857142857,29.16142857142857,9.296428571428573,665.4285714285714,0.10642857142857136
2011-10-23,68,38,53.5,41.5,48.5,29.22,6.9,645.0,0.21000000000000002,56.857142857142854,39.285714285714285,48.5,37.285714285714285,43.57142857142857,29.16142857142857,9.914285714285715,653.1428571428571,0.16714285714285712,63.142857142857146,45.285714285714285,54.5,41.892857142857146,48.392857142857146,29.135357142857142,9.517857142857142,662.7142857142857,0.12142857142857137
2011-10-24,63,45,54.0,39.0,46.5,29.375,7.199999999999999,643.0,0.03,57.42857142857143,40.0,49.142857142857146,38.142857142857146,44.214285714285715,29.194285714285712,9.392857142857142,650.5714285714286,0.17142857142857143,62.142857142857146,44.642857142857146,53.607142857142854,41.107142857142854,47.607142857142854,29.132142857142856,9.589285714285714,660.0,0.12357142857142851
2011-10-25,74,45,61.0,45.5,53.0,29.15,11.350000000000001,640.0,0.075,60.285714285714285,40.714285714285715,51.07142857142857,39.285714285714285,45.642857142857146,29.198571428571427,9.892857142857142,647.8571428571429,0.17642857142857143,61.785714285714285,43.785714285714285,53.107142857142854,40.57142857142857,47.142857142857146,29.124285714285715,10.060714285714285,657.2857142857143,0.12892857142857136
2011-10-26,54,47,50.5,42.0,46.0,29.215,13.399999999999999,637.0,0.0,61.0,41.142857142857146,51.57142857142857,39.5,45.92857142857143,29.236428571428572,9.1,645.1428571428571,0.055714285714285716,60.07142857142857,43.214285714285715,51.92857142857143,39.892857142857146,46.285714285714285,29.135714285714283,10.485714285714286,654.5714285714286,0.12892857142857136
2011-10-27,53,38,45.5,37.5,42.0,29.369999999999997,6.35,635.0,0.14,61.857142857142854,40.57142857142857,51.714285714285715,39.5,45.92857142857143,29.285714285714285,7.792857142857144,642.5714285714286,0.065,59.142857142857146,42.214285714285715,51.0,38.642857142857146,45.17857142857143,29.173571428571428,10.475,651.9285714285714,0.11142857142857136
2011-10-28,55,35,45.0,32.5,40.0,29.395,5.65,632.0,0.015,61.857142857142854,40.285714285714285,51.5,39.285714285714285,45.785714285714285,29.291428571428572,7.807142857142857,640.0,0.06714285714285714,58.642857142857146,41.285714285714285,50.285714285714285,38.035714285714285,44.607142857142854,29.20642857142857,9.775,649.2857142857143,0.11249999999999993
2011-10-29,55,34,45.0,29.5,38.0,29.369999999999997,5.0,630.0,0.0,60.285714285714285,40.285714285714285,50.642857142857146,38.214285714285715,44.857142857142854,29.299285714285713,7.978571428571429,637.4285714285714,0.06714285714285714,58.142857142857146,40.357142857142854,49.607142857142854,37.57142857142857,44.035714285714285,29.222857142857144,9.046428571428573,646.6428571428571,0.11249999999999993
